id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2309,15570485.0,T'ien,715.0,Spain,Male,37.0,4.0,0.0,2.0,1.0,0.0,54487.43,0.0
2310,15724889.0,Hao,716.0,Germany,Female,31.0,7.0,99836.47,2.0,1.0,1.0,28276.83,0.0
2311,15798885.0,Yegorova,754.0,France,Male,48.0,2.0,0.0,2.0,1.0,0.0,16500.66,0.0
2312,15644849.0,Fiorentini,627.0,Spain,Male,42.0,5.0,123674.2,2.0,1.0,0.0,64872.55,0.0
2313,15753841.0,Chin,601.0,Germany,Female,30.0,1.0,121342.24,1.0,1.0,1.0,179521.24,0.0
2314,15675185.0,Shih,569.0,Spain,Male,36.0,2.0,0.0,1.0,1.0,1.0,77906.87,0.0
2315,15744044.0,Uchenna,579.0,Germany,Male,26.0,4.0,106603.74,2.0,1.0,1.0,135919.37,0.0
2316,15591130.0,Chukwudi,543.0,Germany,Female,33.0,8.0,93960.35,1.0,0.0,1.0,166677.35,1.0
2317,15781589.0,Fenton,651.0,France,Male,32.0,7.0,139874.55,1.0,0.0,1.0,187866.21,0.0
2318,15578980.0,Nnanna,695.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,170984.97,0.0
2319,15764033.0,Chiawuotu,607.0,France,Female,35.0,3.0,0.0,1.0,1.0,0.0,178291.09,1.0
2320,15734987.0,Nwebube,599.0,France,Male,37.0,4.0,0.0,2.0,1.0,1.0,102628.98,0.0
2321,15794048.0,Ts'ai,619.0,France,Male,42.0,5.0,0.0,2.0,0.0,0.0,171463.83,0.0
2322,15621075.0,Chia,681.0,France,Male,31.0,8.0,136487.86,1.0,1.0,1.0,173386.95,0.0
2323,15593365.0,T'ien,565.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,141210.5,0.0
2324,15704581.0,Kao,645.0,Spain,Female,46.0,2.0,0.0,1.0,1.0,0.0,53478.02,1.0
2325,15586479.0,Genovesi,706.0,France,Female,32.0,5.0,0.0,2.0,0.0,1.0,86414.41,0.0
2326,15783526.0,Fomin,775.0,France,Female,41.0,3.0,0.0,2.0,1.0,1.0,96658.26,0.0
2327,15684861.0,Kaur,719.0,France,Female,29.0,2.0,115532.52,1.0,1.0,0.0,130853.03,0.0
2328,15593601.0,Doyne,705.0,Spain,Male,39.0,2.0,0.0,2.0,1.0,0.0,83335.78,0.0
2329,15791780.0,Palerma,667.0,Spain,Female,37.0,8.0,137239.17,2.0,1.0,0.0,9209.21,1.0
2330,15693637.0,Chibueze,727.0,Germany,Female,28.0,7.0,134796.87,1.0,1.0,1.0,58632.37,0.0
2331,15605918.0,Nkemjika,549.0,Spain,Female,39.0,8.0,0.0,2.0,1.0,0.0,166588.76,0.0
2332,15778936.0,Yuryeva,731.0,France,Female,34.0,8.0,0.0,1.0,1.0,1.0,130500.65,0.0
2333,15793331.0,Ndubueze,584.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,170886.88,0.0
2334,15771059.0,Y?an,683.0,Germany,Male,40.0,1.0,152827.99,2.0,1.0,0.0,175721.31,0.0
2335,15757837.0,Zito,516.0,France,Female,62.0,9.0,0.0,2.0,1.0,1.0,143357.03,0.0
2336,15758025.0,Tung,710.0,France,Female,39.0,5.0,0.0,2.0,0.0,0.0,82526.92,0.0
2337,15632899.0,Chiawuotu,526.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,151822.66,0.0
2338,15772777.0,K?,763.0,France,Male,25.0,8.0,0.0,2.0,1.0,0.0,91046.74,0.0
2339,15571244.0,Shubin,559.0,Spain,Male,36.0,8.0,0.0,1.0,1.0,0.0,161465.31,0.0
2340,15671590.0,Ting,589.0,Germany,Female,48.0,7.0,109471.79,1.0,1.0,0.0,181224.56,1.0
2341,15621927.0,Zetticci,661.0,France,Female,38.0,2.0,123859.6,1.0,1.0,0.0,105221.76,0.0
2342,15679024.0,Liao,579.0,Spain,Female,34.0,1.0,0.0,2.0,1.0,0.0,92816.52,0.0
2343,15631681.0,Ts'ui,746.0,France,Male,49.0,2.0,0.0,2.0,0.0,1.0,141364.31,0.0
2344,15676895.0,Eluemuno,651.0,France,Female,51.0,1.0,0.0,1.0,1.0,0.0,137961.41,1.0
2345,15734461.0,Chien,686.0,France,Female,32.0,5.0,0.0,2.0,1.0,0.0,162734.31,0.0
2346,15763027.0,Udinese,629.0,France,Female,54.0,0.0,0.0,1.0,1.0,1.0,148516.79,1.0
2347,15695499.0,Hsueh,694.0,France,Male,23.0,7.0,0.0,1.0,1.0,1.0,148087.62,0.0
2348,15656319.0,Tsou,758.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,133537.53,0.0
2349,15641640.0,Chien,636.0,Spain,Male,35.0,7.0,0.0,1.0,1.0,0.0,110560.14,0.0
2350,15705034.0,Chukwumaobim,634.0,France,Female,32.0,7.0,135034.4,1.0,1.0,1.0,126551.65,0.0
2351,15690546.0,Ch'eng,596.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,81409.0,0.0
2352,15686588.0,Horsley,661.0,Spain,Male,39.0,8.0,0.0,2.0,1.0,0.0,177747.72,0.0
2353,15794360.0,Y?,694.0,France,Female,34.0,3.0,0.0,2.0,1.0,1.0,88783.29,0.0
2354,15759067.0,Hsia,503.0,Spain,Male,35.0,10.0,0.0,2.0,1.0,1.0,193018.71,0.0
2355,15573798.0,Onio,714.0,Germany,Female,36.0,1.0,127660.46,1.0,1.0,1.0,148527.56,0.0
2356,15778934.0,Lucchese,690.0,France,Male,25.0,6.0,0.0,2.0,1.0,0.0,102747.02,0.0
2357,15572294.0,Shao,721.0,Germany,Female,43.0,5.0,109908.06,1.0,1.0,0.0,138360.29,1.0
2358,15637644.0,Chiu,748.0,France,Male,48.0,0.0,0.0,1.0,1.0,0.0,176902.83,1.0
2359,15762720.0,Pisani,638.0,Germany,Female,36.0,7.0,152991.42,2.0,1.0,1.0,136491.72,0.0
2360,15626012.0,P'eng,675.0,France,Male,53.0,7.0,137964.51,2.0,1.0,1.0,46675.51,0.0
2361,15586069.0,Frolova,584.0,Spain,Male,37.0,8.0,0.0,2.0,1.0,0.0,49833.5,0.0
2362,15732660.0,Iweobiegbulam,584.0,France,Female,45.0,7.0,0.0,2.0,1.0,1.0,124071.71,0.0
2363,15694558.0,Hs?eh,638.0,France,Male,36.0,1.0,0.0,2.0,0.0,0.0,154700.61,0.0
2364,15572461.0,Mazzanti,644.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,149170.25,0.0
2365,15642468.0,Onyekaozulu,605.0,Spain,Male,30.0,9.0,0.0,2.0,1.0,0.0,141023.01,0.0
2366,15588517.0,Chibueze,679.0,France,Female,41.0,8.0,0.0,1.0,0.0,0.0,82970.69,0.0
2367,15757777.0,Hsu,704.0,France,Male,26.0,1.0,0.0,1.0,0.0,1.0,51907.72,0.0
2368,15633378.0,Yefremova,614.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,143913.32,0.0
2369,15651052.0,Bellasis,515.0,France,Male,37.0,9.0,0.0,2.0,0.0,0.0,51670.82,0.0
2370,15681550.0,Yao,551.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,120511.08,0.0
2371,15663885.0,Toscani,738.0,France,Female,31.0,9.0,0.0,2.0,1.0,1.0,120145.65,0.0
2372,15629551.0,Kao,651.0,Spain,Female,33.0,8.0,0.0,2.0,1.0,1.0,172576.43,0.0
2373,15734674.0,Chiganu,756.0,France,Female,33.0,0.0,121063.85,1.0,1.0,1.0,53477.76,0.0
2374,15651740.0,Thompson,685.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,164040.94,0.0
2375,15671630.0,Chiang,735.0,Germany,Female,36.0,8.0,106938.11,2.0,1.0,0.0,59374.82,0.0
2376,15754577.0,Walker,652.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,75562.47,0.0
2377,15584785.0,Onyekachi,669.0,Spain,Male,35.0,3.0,0.0,2.0,0.0,0.0,125762.95,0.0
2378,15570192.0,Folliero,678.0,Spain,Male,46.0,3.0,153344.72,1.0,0.0,0.0,178393.68,1.0
2379,15592736.0,Ch'ang,639.0,France,Male,39.0,3.0,0.0,1.0,1.0,0.0,64872.33,0.0
2380,15592386.0,Onwuamaeze,714.0,France,Female,52.0,9.0,0.0,2.0,0.0,0.0,185821.41,0.0
2381,15791040.0,Hsiao,603.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,1.0,92794.61,0.0
2382,15706537.0,Uwaezuoke,721.0,France,Female,33.0,10.0,0.0,2.0,0.0,1.0,170518.83,0.0
2383,15685829.0,Mancini,630.0,France,Male,43.0,2.0,0.0,2.0,1.0,0.0,143783.28,0.0
2384,15637315.0,Eluemuno,721.0,Spain,Male,41.0,1.0,0.0,1.0,1.0,0.0,114020.06,1.0
2385,15609562.0,Ugochukwutubelum,705.0,Germany,Female,44.0,7.0,131441.51,1.0,0.0,0.0,171519.06,1.0
2386,15654295.0,Onuoha,576.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,86957.42,0.0
2387,15656901.0,Dyer,719.0,Germany,Female,48.0,5.0,164557.95,1.0,1.0,1.0,89048.46,0.0
2388,15628123.0,Chin,850.0,Germany,Female,51.0,2.0,147511.26,2.0,1.0,0.0,179655.83,0.0
2389,15588566.0,Ch'eng,732.0,Spain,Female,27.0,5.0,0.0,2.0,1.0,0.0,51919.04,0.0
2390,15668081.0,Nwankwo,508.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,156868.21,0.0
2391,15576683.0,Nnachetam,586.0,France,Female,22.0,4.0,105522.68,1.0,1.0,0.0,177065.24,1.0
2392,15746410.0,Nwora,589.0,Germany,Male,58.0,8.0,114421.55,2.0,1.0,1.0,137037.97,0.0
2393,15579526.0,Okechukwu,668.0,France,Male,31.0,0.0,108432.88,1.0,1.0,1.0,66810.48,0.0
2394,15627840.0,Tseng,559.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,131043.1,0.0
2395,15771580.0,H?,662.0,France,Male,32.0,5.0,0.0,2.0,1.0,0.0,88333.74,0.0
2396,15602554.0,Ch'in,744.0,France,Male,39.0,6.0,0.0,2.0,1.0,0.0,82872.64,0.0
2397,15752300.0,P'eng,721.0,France,Male,44.0,4.0,0.0,2.0,1.0,0.0,111175.09,0.0
2398,15800524.0,Onyekachi,446.0,Spain,Male,50.0,1.0,0.0,1.0,1.0,1.0,185211.28,1.0
2399,15742854.0,Soto,664.0,Germany,Female,41.0,1.0,129370.93,2.0,1.0,1.0,53512.16,0.0
2400,15772996.0,Chia,644.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,141069.88,0.0
2401,15762331.0,Milano,644.0,France,Female,31.0,8.0,113688.63,1.0,0.0,0.0,187987.01,0.0
2402,15761763.0,Hsueh,640.0,France,Male,36.0,10.0,100565.94,1.0,1.0,0.0,97633.93,0.0
2403,15754526.0,Iadanza,634.0,France,Male,28.0,1.0,0.0,2.0,1.0,0.0,158845.49,0.0
2404,15806901.0,Fancher,644.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,91943.94,0.0
2405,15630698.0,Liao,637.0,France,Female,36.0,3.0,0.0,2.0,0.0,0.0,85746.52,0.0
2406,15627365.0,Bazarova,581.0,France,Female,33.0,4.0,0.0,2.0,1.0,1.0,165562.84,0.0
2407,15670562.0,Chin,714.0,Germany,Female,34.0,9.0,142880.28,2.0,1.0,0.0,45956.05,0.0
2408,15715208.0,Genovese,687.0,Spain,Female,36.0,5.0,0.0,1.0,1.0,1.0,154844.22,1.0
2409,15593601.0,Mistry,535.0,Germany,Female,32.0,6.0,141434.04,2.0,1.0,1.0,160523.33,0.0
2410,15621075.0,Chu,583.0,France,Male,39.0,1.0,0.0,2.0,1.0,0.0,168544.86,0.0
2411,15752409.0,Udinesi,733.0,Germany,Male,33.0,7.0,103711.56,1.0,1.0,1.0,141533.19,0.0
2412,15791174.0,Onwudiwe,687.0,France,Male,59.0,7.0,133801.49,1.0,1.0,1.0,131173.9,0.0
2413,15662574.0,Uchechukwu,705.0,France,Female,47.0,5.0,0.0,2.0,0.0,1.0,56937.43,0.0
2414,15673529.0,De Bernales,682.0,France,Male,28.0,2.0,0.0,2.0,1.0,1.0,158735.3,0.0
2415,15626452.0,Chiemezie,659.0,Spain,Male,39.0,1.0,0.0,2.0,0.0,0.0,170332.67,0.0
2416,15680167.0,Milanesi,711.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,1.0,177069.24,0.0
2417,15678410.0,Tsao,629.0,Spain,Male,37.0,4.0,97435.85,1.0,1.0,0.0,138880.24,0.0
2418,15737605.0,Aksenov,681.0,France,Male,37.0,8.0,0.0,2.0,1.0,0.0,63736.17,0.0
2419,15694879.0,Ch'ien,738.0,France,Male,31.0,5.0,94432.96,1.0,1.0,1.0,118045.97,0.0
2420,15692761.0,Chinonyelum,704.0,France,Male,31.0,6.0,0.0,2.0,1.0,0.0,84487.62,0.0
2421,15600710.0,T'ien,687.0,Germany,Male,28.0,8.0,105934.96,2.0,1.0,0.0,140126.17,0.0
2422,15664521.0,Liao,603.0,Germany,Female,31.0,5.0,71553.83,2.0,1.0,0.0,8991.17,0.0
2423,15776733.0,Chia,639.0,France,Male,47.0,7.0,0.0,1.0,0.0,1.0,121408.55,1.0
2424,15651533.0,T'ao,545.0,France,Female,42.0,9.0,0.0,1.0,1.0,0.0,166476.95,1.0
2425,15576077.0,Pagnotto,656.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,91573.19,0.0
2426,15653937.0,Yeh,567.0,France,Female,47.0,2.0,0.0,3.0,1.0,0.0,101397.86,1.0
2427,15790829.0,Chia,635.0,Spain,Male,38.0,2.0,0.0,2.0,1.0,0.0,167522.19,0.0
2428,15652949.0,Fanucci,578.0,France,Male,34.0,10.0,0.0,1.0,1.0,1.0,143315.57,0.0
2429,15762928.0,Hargreaves,755.0,France,Male,34.0,5.0,0.0,1.0,1.0,1.0,55775.72,0.0
2430,15777772.0,Mao,683.0,Germany,Male,47.0,5.0,127120.62,1.0,0.0,0.0,143450.61,1.0
2431,15672870.0,Ritchie,667.0,Germany,Female,46.0,6.0,154902.66,2.0,1.0,0.0,151481.86,0.0
2432,15575883.0,O'Loghlin,684.0,Germany,Male,40.0,6.0,87624.03,2.0,0.0,1.0,162599.51,0.0
2433,15780141.0,Ch'in,648.0,Spain,Female,41.0,6.0,0.0,2.0,1.0,0.0,172363.41,0.0
2434,15645896.0,Y?,774.0,Germany,Female,42.0,1.0,109044.3,2.0,1.0,0.0,176911.3,0.0
2435,15727198.0,Chuang,619.0,Spain,Female,29.0,5.0,0.0,2.0,1.0,1.0,74838.64,0.0
2436,15792360.0,T'ao,687.0,France,Male,40.0,3.0,0.0,2.0,1.0,1.0,103832.58,0.0
2437,15603554.0,Nwokezuike,670.0,Spain,Male,49.0,5.0,0.0,1.0,1.0,0.0,135394.62,1.0
2438,15594041.0,Shih,516.0,France,Female,50.0,9.0,0.0,1.0,1.0,0.0,146637.45,1.0
2439,15684669.0,Ritchie,666.0,France,Male,40.0,3.0,0.0,2.0,0.0,0.0,88965.46,0.0
2440,15642530.0,Fomin,678.0,France,Male,32.0,8.0,0.0,2.0,0.0,1.0,161845.81,0.0
2441,15668521.0,Chidiebere,663.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,170819.01,0.0
2442,15774155.0,Biryukov,674.0,France,Male,40.0,7.0,164701.68,1.0,1.0,1.0,153566.97,0.0
2443,15680224.0,Ch'ang,749.0,France,Female,37.0,10.0,0.0,1.0,1.0,0.0,139377.24,0.0
2444,15640260.0,Hs?eh,726.0,France,Female,19.0,5.0,0.0,1.0,1.0,1.0,180598.32,0.0
2445,15626012.0,Chukwubuikem,551.0,Spain,Male,34.0,2.0,0.0,2.0,0.0,0.0,172097.4,0.0
2446,15595741.0,Onyemauchechukwu,730.0,France,Female,44.0,5.0,124923.35,1.0,0.0,0.0,175750.21,1.0
2447,15771580.0,Nnaife,628.0,France,Male,29.0,7.0,0.0,2.0,1.0,0.0,94570.56,0.0
2448,15656522.0,Iadanza,745.0,France,Female,51.0,3.0,0.0,1.0,1.0,0.0,183494.87,1.0
2449,15587735.0,Ch'ang,703.0,France,Male,22.0,6.0,0.0,1.0,0.0,1.0,69052.87,0.0
2450,15798885.0,Flemming,582.0,Spain,Male,33.0,10.0,0.0,1.0,1.0,0.0,78650.95,0.0
2451,15759499.0,Chuang,584.0,Spain,Male,34.0,5.0,0.0,2.0,0.0,0.0,115700.2,0.0
2452,15672945.0,Ch'ien,745.0,France,Male,30.0,2.0,0.0,2.0,1.0,0.0,149913.84,0.0
2453,15672798.0,Hsia,651.0,France,Male,34.0,4.0,0.0,1.0,1.0,1.0,126726.33,0.0
2454,15775797.0,Onwuatuegwu,437.0,France,Female,25.0,7.0,0.0,2.0,0.0,0.0,161579.85,0.0
2455,15793046.0,Lo Duca,692.0,Spain,Male,48.0,6.0,0.0,2.0,0.0,1.0,81431.99,0.0
2456,15602914.0,Okwuoma,559.0,Germany,Female,26.0,5.0,122021.93,2.0,1.0,0.0,132547.03,0.0
2457,15601263.0,Hsueh,671.0,France,Female,50.0,9.0,0.0,2.0,1.0,1.0,159629.64,0.0
2458,15626882.0,Mazzanti,614.0,France,Female,35.0,3.0,0.0,2.0,1.0,0.0,140941.47,0.0
2459,15574554.0,Smith,624.0,Spain,Female,44.0,4.0,0.0,3.0,0.0,0.0,151822.66,1.0
2460,15605020.0,Palermo,564.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,104533.24,0.0
2461,15797733.0,Ch'in,705.0,Germany,Female,48.0,9.0,139762.13,1.0,0.0,1.0,147055.87,1.0
2462,15631693.0,Hsueh,648.0,France,Female,33.0,8.0,0.0,2.0,1.0,1.0,157097.09,0.0
2463,15785819.0,Y?an,663.0,Spain,Male,45.0,6.0,0.0,1.0,1.0,0.0,58469.75,0.0
2464,15613017.0,Iadanza,705.0,France,Male,25.0,10.0,117565.03,1.0,0.0,1.0,60552.44,0.0
2465,15585066.0,P'eng,644.0,France,Female,43.0,8.0,141441.36,2.0,1.0,0.0,161479.19,1.0
2466,15691627.0,Chiedozie,634.0,France,Female,31.0,10.0,125582.34,1.0,1.0,0.0,84760.32,0.0
2467,15582847.0,Young,587.0,France,Female,32.0,7.0,127076.68,1.0,1.0,0.0,131778.67,0.0
2468,15644724.0,Chimaobim,636.0,France,Female,56.0,1.0,122028.65,1.0,1.0,0.0,115429.32,1.0
2469,15682048.0,Ch'iu,645.0,France,Male,28.0,4.0,0.0,2.0,0.0,0.0,149613.84,0.0
2470,15808846.0,O'Sullivan,682.0,France,Male,29.0,4.0,0.0,2.0,1.0,0.0,141896.74,0.0
2471,15641474.0,Pirozzi,769.0,Germany,Male,41.0,8.0,96874.97,2.0,1.0,0.0,120853.83,0.0
2472,15794413.0,Lai,681.0,Spain,Male,31.0,10.0,0.0,2.0,1.0,1.0,102076.03,0.0
2473,15665088.0,Onyemauchechukwu,650.0,Germany,Female,40.0,9.0,104508.77,1.0,1.0,0.0,134463.28,1.0
2474,15575119.0,Zuyeva,779.0,France,Male,30.0,10.0,140197.18,1.0,1.0,0.0,19264.33,0.0
2475,15782531.0,Ponomarev,722.0,France,Male,48.0,9.0,137491.23,1.0,1.0,1.0,81431.99,0.0
2476,15685500.0,Trevisani,705.0,Germany,Female,53.0,7.0,91835.16,1.0,1.0,0.0,66893.28,1.0
2477,15782941.0,Milano,684.0,France,Male,37.0,9.0,0.0,1.0,1.0,1.0,64849.74,0.0
2478,15714391.0,Fancher,656.0,France,Female,32.0,5.0,0.0,2.0,0.0,1.0,93091.02,0.0
2479,15722532.0,Ch'iu,579.0,Spain,Female,31.0,9.0,0.0,2.0,1.0,0.0,121681.19,0.0
2480,15762682.0,Hargreaves,584.0,Germany,Female,41.0,8.0,120623.21,1.0,1.0,1.0,163511.6,0.0
2481,15602497.0,Pacheco,796.0,France,Female,57.0,4.0,86891.84,1.0,1.0,1.0,106836.87,0.0
2482,15702464.0,Oluchukwu,549.0,France,Female,22.0,7.0,0.0,1.0,0.0,1.0,173498.45,0.0
2483,15615207.0,Hsieh,576.0,Germany,Male,71.0,5.0,161806.09,1.0,0.0,1.0,96985.58,0.0
2484,15591698.0,Fenton,562.0,France,Female,38.0,2.0,0.0,2.0,0.0,0.0,142911.99,0.0
2485,15586699.0,Okonkwo,652.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,152883.95,0.0
2486,15684436.0,Galkin,586.0,France,Male,40.0,4.0,0.0,1.0,1.0,0.0,138510.01,1.0
2487,15786717.0,Ch'ang,661.0,France,Male,45.0,1.0,0.0,2.0,1.0,1.0,176903.38,0.0
2488,15649024.0,Hsueh,850.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,1.0,182784.11,0.0
2489,15657747.0,Chikwendu,670.0,France,Male,36.0,6.0,0.0,2.0,0.0,1.0,148564.76,0.0
2490,15689492.0,Hs?,682.0,France,Male,43.0,2.0,0.0,1.0,1.0,1.0,121681.19,1.0
2491,15679983.0,Lucchesi,594.0,France,Male,35.0,1.0,0.0,1.0,1.0,0.0,115638.29,0.0
2492,15681707.0,K?,602.0,Spain,Female,35.0,9.0,0.0,2.0,1.0,1.0,79919.13,0.0
2493,15595842.0,Chiawuotu,703.0,Germany,Female,35.0,3.0,142946.13,2.0,1.0,1.0,118045.98,0.0
2494,15761706.0,Mironova,749.0,France,Male,34.0,7.0,0.0,2.0,0.0,1.0,151336.96,0.0
2495,15644856.0,Bazarova,700.0,France,Female,35.0,8.0,146652.01,2.0,1.0,1.0,141501.45,0.0
2496,15752488.0,Ch'iu,642.0,Germany,Female,56.0,6.0,135096.77,1.0,1.0,1.0,7861.68,1.0
2497,15638487.0,Tseng,646.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,181224.46,0.0
2498,15741554.0,Chukwuemeka,644.0,France,Male,34.0,7.0,0.0,2.0,1.0,0.0,146585.53,0.0
2499,15589230.0,Achebe,716.0,Spain,Male,33.0,9.0,0.0,2.0,1.0,0.0,75937.47,0.0
2500,15680449.0,Illingworth,706.0,France,Male,44.0,6.0,0.0,2.0,1.0,1.0,50771.16,0.0
2501,15692583.0,Chukwubuikem,576.0,Spain,Male,40.0,4.0,0.0,2.0,1.0,0.0,131736.23,0.0
2502,15651144.0,Chukwuemeka,632.0,Germany,Male,33.0,2.0,122314.5,2.0,1.0,0.0,187811.71,0.0
2503,15765266.0,Chukwuhaenye,829.0,France,Female,37.0,2.0,137179.39,1.0,1.0,1.0,147964.99,0.0
2504,15641575.0,Onwumelu,610.0,Germany,Female,19.0,2.0,121206.96,2.0,1.0,0.0,69227.56,0.0
2505,15793890.0,Zuyev,678.0,France,Female,36.0,1.0,131283.11,1.0,1.0,1.0,84760.32,0.0
2506,15705034.0,Chibueze,652.0,France,Female,37.0,5.0,142872.36,1.0,0.0,1.0,67830.2,0.0
2507,15651664.0,H?,601.0,Spain,Male,29.0,1.0,0.0,2.0,1.0,0.0,62944.64,0.0
2508,15796434.0,Nwachukwu,724.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,141152.28,0.0
2509,15633043.0,Wan,794.0,France,Male,37.0,1.0,0.0,2.0,1.0,1.0,149946.43,0.0
2510,15738751.0,Ndubueze,653.0,France,Female,34.0,6.0,134740.19,1.0,1.0,0.0,121440.8,0.0
2511,15750671.0,Fennescey,589.0,Spain,Female,32.0,4.0,0.0,2.0,1.0,1.0,182612.38,0.0
2512,15790497.0,Chukwueloka,581.0,France,Female,54.0,9.0,0.0,1.0,1.0,0.0,102930.46,1.0
2513,15726354.0,T'ao,619.0,France,Male,31.0,10.0,0.0,2.0,0.0,0.0,66799.28,0.0
2514,15652883.0,Ch'iu,757.0,France,Male,46.0,7.0,0.0,1.0,0.0,0.0,163427.18,1.0
2515,15653050.0,Hsing,679.0,Spain,Male,32.0,9.0,0.0,1.0,0.0,0.0,158071.69,0.0
2516,15627830.0,Chidimma,691.0,Spain,Female,46.0,3.0,0.0,1.0,1.0,0.0,91573.19,1.0
2517,15605059.0,Maclean,616.0,Spain,Female,33.0,9.0,116528.15,1.0,1.0,0.0,151401.33,0.0
2518,15794257.0,Uvarova,565.0,Germany,Female,36.0,4.0,144961.97,1.0,0.0,1.0,95941.55,0.0
2519,15701160.0,Rowntree,654.0,Germany,Female,46.0,0.0,108691.0,1.0,1.0,0.0,182609.97,1.0
2520,15686936.0,Ch'iu,781.0,France,Male,42.0,6.0,0.0,2.0,1.0,1.0,823.96,0.0
2521,15671139.0,Tien,663.0,Germany,Female,36.0,9.0,94762.16,1.0,0.0,0.0,75927.35,1.0
2522,15727490.0,Trevisani,807.0,France,Female,31.0,8.0,0.0,2.0,1.0,1.0,90876.95,0.0
2523,15642996.0,Hsueh,825.0,France,Male,46.0,4.0,0.0,2.0,1.0,1.0,158032.5,0.0
2524,15812497.0,Akobundu,586.0,Spain,Female,35.0,1.0,0.0,2.0,1.0,0.0,81409.0,0.0
2525,15601116.0,Nwebube,646.0,France,Male,33.0,4.0,0.0,1.0,1.0,0.0,60905.51,0.0
2526,15607837.0,Zikoranachidimma,706.0,France,Female,29.0,5.0,0.0,2.0,0.0,0.0,24506.95,0.0
2527,15646535.0,Walker,655.0,France,Male,32.0,3.0,140197.18,1.0,1.0,1.0,136909.87,0.0
2528,15728705.0,Scott,599.0,Germany,Male,47.0,8.0,108653.93,1.0,1.0,1.0,104263.82,0.0
2529,15603880.0,Kerr,667.0,France,Male,32.0,5.0,131736.88,1.0,1.0,0.0,166317.71,1.0
2530,15690733.0,K?,585.0,France,Male,25.0,8.0,0.0,2.0,1.0,0.0,113553.43,0.0
2531,15662494.0,Yobanna,619.0,France,Male,44.0,4.0,0.0,2.0,1.0,1.0,1408.68,0.0
2532,15647008.0,Genovesi,556.0,Germany,Male,38.0,10.0,125801.03,2.0,1.0,0.0,68400.14,0.0
2533,15700650.0,Uwakwe,684.0,Spain,Male,27.0,6.0,135096.05,1.0,0.0,1.0,155786.39,0.0
2534,15744529.0,O'Donnell,651.0,France,Female,60.0,8.0,0.0,2.0,1.0,0.0,172033.57,1.0
2535,15683553.0,Ch'ien,830.0,France,Female,46.0,6.0,0.0,1.0,1.0,0.0,65426.43,1.0
2536,15594560.0,Ch'ien,641.0,France,Male,44.0,5.0,0.0,2.0,0.0,1.0,12483.39,0.0
2537,15606901.0,Chidubem,731.0,France,Female,31.0,1.0,0.0,1.0,1.0,1.0,122268.75,0.0
2538,15802585.0,Teng,588.0,Spain,Female,23.0,9.0,141786.78,1.0,0.0,1.0,121405.05,0.0
2539,15673599.0,Tretiakova,752.0,Spain,Male,61.0,7.0,0.0,2.0,1.0,1.0,147553.07,0.0
2540,15682472.0,Nwebube,549.0,Spain,Male,27.0,1.0,125850.88,1.0,1.0,0.0,111395.53,0.0
2541,15632345.0,Nkemdilim,571.0,France,Female,42.0,1.0,0.0,2.0,1.0,1.0,130514.78,0.0
2542,15781298.0,Yeh,607.0,France,Female,51.0,1.0,0.0,1.0,1.0,0.0,46786.92,1.0
2543,15763063.0,Fetherstonhaugh,603.0,France,Female,23.0,5.0,0.0,2.0,0.0,1.0,131281.28,0.0
2544,15573798.0,Chukwufumnanya,724.0,Germany,Male,37.0,0.0,100548.67,1.0,0.0,1.0,173837.54,0.0
2545,15631871.0,H?,548.0,Germany,Male,54.0,7.0,116886.59,1.0,1.0,0.0,126143.54,1.0
2546,15750755.0,Chuang,607.0,France,Female,34.0,8.0,0.0,2.0,0.0,1.0,180800.42,0.0
2547,15790744.0,Ni,607.0,France,Male,47.0,3.0,0.0,2.0,1.0,1.0,152740.16,0.0
